year,month,day,hour,REPORT_ID,avgMeasuredTime,vehicleCount,avgSpeed
2014,08,01,08,201399,118.0,55,51.916666666666664
2014,08,01,09,201399,122.45454545454545,44,50.0
2014,08,01,10,201399,111.58333333333333,75,54.666666666666664
2014,08,01,11,201399,110.66666666666667,47,55.416666666666664
2014,08,01,12,201399,147.16666666666666,34,47.166666666666664
2014,08,01,13,201399,108.63636363636364,14,57.36363636363637
2014,08,01,14,201399,107.0,36,57.416666666666664
2014,08,01,15,201399,106.0,32,57.583333333333336
2014,08,01,16,201399,113.16666666666667,21,55.083333333333336
2014,08,01,17,201399,104.16666666666667,29,58.75
2014,08,01,18,201399,103.0,20,59.5
2014,08,01,19,201399,100.5,9,61.583333333333336
2014,08,01,22,201399,107.0,0,57.0
2014,08,02,00,201399,106.33333333333333,2,58.0
2014,08,02,01,201399,91.66666666666667,0,55.916666666666664
2014,08,02,02,201399,100.0,0,61.0
2014,08,02,03,201399,100.0,0,61.0
2014,08,02,06,201399,117.16666666666667,12,53.0
2014,08,02,07,201399,109.25,33,56.083333333333336
2014,08,02,08,201399,112.16666666666667,49,54.416666666666664
2014,08,02,09,201399,113.5,41,54.25
2014,08,02,10,201399,108.75,32,56.25
2014,08,02,11,201399,112.58333333333333,36,54.416666666666664
2014,08,02,12,201399,121.16666666666667,33,50.333333333333336
2014,08,02,13,201399,113.83333333333333,39,54.166666666666664
2014,08,02,14,201399,114.0,43,53.833333333333336
2014,08,02,15,201399,107.25,37,57.083333333333336
2014,08,02,16,201399,115.66666666666667,21,53.166666666666664
2014,08,02,17,201399,102.91666666666667,14,59.416666666666664
2014,08,02,18,201399,110.33333333333333,21,55.583333333333336
2014,08,02,19,201399,110.25,6,56.083333333333336
2014,08,02,20,201399,114.33333333333333,24,53.583333333333336
2014,08,02,21,201399,104.66666666666667,4,58.583333333333336
2014,08,02,22,201399,102.16666666666667,5,59.75
2014,08,02,23,201399,107.72727272727273,7,56.63636363636363
2014,08,03,00,201399,108.0,0,56.0
2014,08,03,01,201399,102.41666666666667,3,59.25
2014,08,03,02,201399,101.0,3,61.416666666666664
2014,08,03,03,201399,73.75,2,83.0
2014,08,03,04,201399,73.0,0,84.0
2014,08,03,05,201399,101.25,2,61.125
2014,08,03,06,201399,98.0,7,63.0
2014,08,03,07,201399,114.08333333333333,8,53.083333333333336
2014,08,03,08,201399,115.83333333333333,38,53.166666666666664
2014,08,03,09,201399,116.41666666666667,41,53.0
2014,08,03,10,201399,111.41666666666667,40,55.333333333333336
2014,08,03,11,201399,116.91666666666667,40,52.333333333333336
2014,08,03,12,201399,106.16666666666667,40,57.5
2014,08,03,13,201399,109.25,36,56.083333333333336
2014,08,03,14,201399,119.58333333333333,27,51.416666666666664
2014,08,03,15,201399,109.91666666666667,41,55.333333333333336
2014,08,03,16,201399,114.08333333333333,29,54.166666666666664
2014,08,03,17,201399,111.91666666666667,23,54.416666666666664
2014,08,03,18,201399,110.0,14,55.916666666666664
2014,08,03,19,201399,115.33333333333333,16,53.833333333333336
2014,08,03,20,201399,121.83333333333333,8,49.916666666666664
2014,08,03,21,201399,110.25,8,57.583333333333336
2014,08,03,22,201399,90.0,0,68.0
2014,08,03,23,201399,90.0,0,68.0
2014,08,04,00,201399,90.0,0,68.0
2014,08,04,01,201399,90.0,0,68.0
2014,08,04,02,201399,90.0,0,68.0
2014,08,04,03,201399,91.91666666666667,1,66.83333333333333
2014,08,04,04,201399,98.66666666666667,28,61.833333333333336
2014,08,04,05,201399,114.33333333333333,62,54.25
2014,08,04,06,201399,106.33333333333333,56,57.333333333333336
2014,08,04,07,201399,116.5,33,52.416666666666664
2014,08,04,08,201399,115.16666666666667,61,52.916666666666664
2014,08,04,09,201399,114.0,47,53.666666666666664
2014,08,04,10,201399,110.5,53,55.333333333333336
2014,08,04,11,201399,121.16666666666667,29,50.916666666666664
2014,08,04,12,201399,112.41666666666667,49,54.5
2014,08,04,13,201399,117.83333333333333,40,53.333333333333336
2014,08,04,14,201399,112.91666666666667,30,55.0
2014,08,04,15,201399,116.83333333333333,27,52.916666666666664
2014,08,04,16,201399,119.75,18,51.5
2014,08,04,17,201399,123.66666666666667,8,49.416666666666664
2014,08,04,18,201399,102.16666666666667,14,60.083333333333336
2014,08,04,19,201399,106.58333333333333,13,58.0
2014,08,04,22,201399,97.41666666666667,0,62.75
2014,08,04,23,201399,95.0,0,64.0
2014,08,05,00,201399,95.0,0,64.0
2014,08,05,01,201399,95.0,0,64.0
2014,08,05,02,201399,95.0,0,64.0
2014,08,05,03,201399,111.08333333333333,5,57.5
2014,08,05,04,201399,98.75,43,61.833333333333336
2014,08,05,05,201399,108.5,54,56.25
2014,08,05,06,201399,130.58333333333334,60,54.333333333333336
2014,08,05,07,201399,114.5,32,53.166666666666664
2014,08,05,08,201399,119.5,33,52.25
2014,08,05,09,201399,110.75,43,55.416666666666664
2014,08,05,10,201399,109.66666666666667,41,55.416666666666664
2014,08,05,11,201399,123.5,50,50.083333333333336
2014,08,05,12,201399,116.9090909090909,29,52.45454545454545
2014,08,05,13,201399,109.5,26,56.333333333333336
2014,08,05,14,201399,112.08333333333333,21,54.75
2014,08,05,15,201399,111.33333333333333,28,55.5
2014,08,05,16,201399,100.83333333333333,21,61.75
2014,08,05,17,201399,105.75,17,57.666666666666664
2014,08,05,18,201399,104.58333333333333,6,58.75
2014,08,05,19,201399,118.5,6,52.0
2014,08,05,21,201399,98.5,1,62.5
2014,08,05,22,201399,101.8,2,60.2
2014,08,06,00,201399,105.0,0,58.0
2014,08,06,01,201399,105.0,0,58.0
2014,08,06,02,201399,104.0,1,59.0
2014,08,06,03,201399,105.16666666666667,2,58.25
2014,08,06,04,201399,96.08333333333333,29,63.833333333333336
2014,08,06,05,201399,103.41666666666667,90,59.0
2014,08,06,06,201399,105.16666666666667,34,58.0
2014,08,06,07,201399,108.83333333333333,37,56.166666666666664
2014,08,06,08,201399,119.66666666666667,49,51.333333333333336
2014,08,06,09,201399,112.58333333333333,45,54.166666666666664
2014,08,06,10,201399,113.58333333333333,27,53.916666666666664
2014,08,06,11,201399,116.58333333333333,25,52.666666666666664
2014,08,06,12,201399,120.91666666666667,28,50.666666666666664
2014,08,06,13,201399,110.9090909090909,22,55.72727272727273
2014,08,06,14,201399,116.66666666666667,49,52.666666666666664
2014,08,06,15,201399,110.16666666666667,47,55.833333333333336
2014,08,06,16,201399,107.75,36,57.0
2014,08,06,17,201399,109.0,14,56.25
2014,08,06,18,201399,108.66666666666667,12,56.5
2014,08,06,19,201399,121.75,15,51.333333333333336
2014,08,06,22,201399,111.0,0,55.0
2014,08,07,00,201399,111.0,0,55.0
2014,08,07,01,201399,111.0,0,55.0
2014,08,07,02,201399,111.0,0,55.0
2014,08,07,03,201399,111.0,0,55.0
2014,08,07,04,201399,103.75,30,58.916666666666664
2014,08,07,05,201399,107.58333333333333,66,56.833333333333336
2014,08,07,06,201399,110.08333333333333,54,55.5
2014,08,07,07,201399,108.0,39,56.833333333333336
2014,08,07,08,201399,106.66666666666667,49,57.25
2014,08,07,09,201399,126.41666666666667,33,50.5
2014,08,07,10,201399,116.33333333333333,40,52.916666666666664
2014,08,07,11,201399,115.33333333333333,28,52.916666666666664
2014,08,07,12,201399,109.16666666666667,24,55.583333333333336
2014,08,07,13,201399,111.0,0,55.0
2014,08,07,14,201399,126.5,0,50.0
2014,08,07,15,201399,156.25,4,40.5
2014,08,07,16,201399,108.5,24,56.5
2014,08,07,17,201399,106.83333333333333,14,58.5
2014,08,07,18,201399,115.0,17,54.416666666666664
2014,08,07,19,201399,102.33333333333333,13,59.916666666666664
2014,08,07,21,201399,116.0,1,52.0
2014,08,07,22,201399,116.0,0,52.0
2014,08,08,00,201399,101.91666666666667,0,60.0
2014,08,08,01,201399,102.0,0,60.0
2014,08,08,02,201399,102.0,0,60.0
2014,08,08,03,201399,102.0,4,60.0
2014,08,08,04,201399,98.08333333333333,29,62.25
2014,08,08,05,201399,107.41666666666667,69,56.916666666666664
2014,08,08,06,201399,111.16666666666667,49,54.916666666666664
2014,08,08,07,201399,110.58333333333333,34,55.416666666666664
2014,08,08,08,201399,112.75,43,54.583333333333336
2014,08,08,09,201399,122.83333333333333,66,50.083333333333336
2014,08,08,10,201399,116.5,41,52.9
2014,08,08,11,201399,114.5,40,54.416666666666664
2014,08,08,12,201399,113.25,33,54.0
2014,08,08,13,201399,114.83333333333333,40,53.5
2014,08,08,14,201399,107.83333333333333,40,56.75
2014,08,08,15,201399,113.16666666666667,35,54.666666666666664
2014,08,08,16,201399,113.41666666666667,32,53.75
2014,08,08,17,201399,105.75,21,58.416666666666664
2014,08,08,18,201399,105.0,8,58.54545454545455
