year,month,day,hour,REPORT_ID,avgMeasuredTime,vehicleCount,avgSpeed
2014,08,01,08,173118,200.25,8,26.75
2014,08,01,09,173118,210.72727272727272,13,25.545454545454547
2014,08,01,10,173118,190.27272727272728,7,27.818181818181817
2014,08,01,11,173118,177.41666666666666,11,30.416666666666668
2014,08,01,12,173118,152.0,1,35.0
2014,08,01,13,173118,196.9090909090909,6,27.09090909090909
2014,08,01,14,173118,178.25,4,30.0
2014,08,01,15,173118,179.75,10,30.583333333333332
2014,08,01,16,173118,189.5,2,28.25
2014,08,01,17,173118,178.75,4,30.0
2014,08,01,18,173118,171.66666666666666,1,31.333333333333332
2014,08,01,19,173118,175.0,0,31.0
2014,08,01,22,173118,175.0,0,31.0
2014,08,02,00,173118,175.0,0,31.0
2014,08,02,01,173118,175.0,0,31.0
2014,08,02,02,173118,175.0,0,31.0
2014,08,02,03,173118,175.0,0,31.0
2014,08,02,06,173118,182.91666666666666,7,29.75
2014,08,02,07,173118,175.58333333333334,7,31.0
2014,08,02,08,173118,220.83333333333334,4,25.0
2014,08,02,09,173118,183.5,11,29.083333333333332
2014,08,02,10,173118,187.0,12,28.583333333333332
2014,08,02,11,173118,179.16666666666666,7,30.083333333333332
2014,08,02,12,173118,202.83333333333334,11,26.416666666666668
2014,08,02,13,173118,182.0,6,29.25
2014,08,02,14,173118,195.75,6,27.416666666666668
2014,08,02,15,173118,209.66666666666666,9,26.083333333333332
2014,08,02,16,173118,175.16666666666666,3,31.166666666666668
2014,08,02,17,173118,172.33333333333334,1,31.333333333333332
2014,08,02,18,173118,178.75,2,30.25
2014,08,02,19,173118,193.0,0,28.0
2014,08,02,20,173118,194.5,1,27.75
2014,08,02,21,173118,211.0,0,25.0
2014,08,02,22,173118,189.0,1,28.25
2014,08,02,23,173118,172.0,0,31.0
2014,08,03,00,173118,172.0,0,31.0
2014,08,03,01,173118,168.66666666666666,1,31.666666666666668
2014,08,03,02,173118,162.0,0,33.0
2014,08,03,03,173118,184.16666666666666,3,29.25
2014,08,03,04,173118,189.0,0,28.0
2014,08,03,05,173118,172.2,1,30.8
2014,08,03,06,173118,179.91666666666666,3,31.0
2014,08,03,07,173118,207.0,0,26.0
2014,08,03,08,173118,169.08333333333334,7,32.083333333333336
2014,08,03,09,173118,177.16666666666666,6,30.0
2014,08,03,10,173118,164.5,2,33.0
2014,08,03,11,173118,182.5,13,30.083333333333332
2014,08,03,12,173118,180.5,3,29.5
2014,08,03,13,173118,171.16666666666666,2,31.166666666666668
2014,08,03,14,173118,184.83333333333334,12,29.416666666666668
2014,08,03,15,173118,199.0,5,27.083333333333332
2014,08,03,16,173118,178.16666666666666,7,29.833333333333332
2014,08,03,17,173118,178.0,0,30.0
2014,08,03,18,173118,187.33333333333334,5,28.666666666666668
2014,08,03,19,173118,155.75,2,34.166666666666664
2014,08,03,20,173118,152.0,0,35.0
2014,08,03,21,173118,366.0,2,14.0
2014,08,03,22,173118,366.0,0,14.0
2014,08,03,23,173118,366.0,0,14.0
2014,08,04,00,173118,366.0,0,14.0
2014,08,04,01,173118,366.0,0,14.0
2014,08,04,02,173118,268.0,2,21.583333333333332
2014,08,04,03,173118,200.25,2,26.75
2014,08,04,04,173118,189.25,9,28.333333333333332
2014,08,04,05,173118,185.66666666666666,14,28.833333333333332
2014,08,04,06,173118,183.75,15,29.083333333333332
2014,08,04,07,173118,172.45454545454547,13,31.09090909090909
2014,08,04,08,173118,195.08333333333334,9,27.916666666666668
2014,08,04,09,173118,185.83333333333334,19,28.666666666666668
2014,08,04,10,173118,185.91666666666666,15,29.0
2014,08,04,11,173118,191.58333333333334,13,28.333333333333332
2014,08,04,12,173118,194.45454545454547,19,27.727272727272727
2014,08,04,13,173118,195.0,14,27.666666666666668
2014,08,04,14,173118,170.91666666666666,5,32.5
2014,08,04,15,173118,212.75,14,26.25
2014,08,04,16,173118,193.0,6,27.583333333333332
2014,08,04,17,173118,166.0,1,32.0
2014,08,04,18,173118,163.5,2,32.5
2014,08,04,19,173118,161.0,0,33.0
2014,08,04,22,173118,161.0,0,33.0
2014,08,04,23,173118,161.0,0,33.0
2014,08,05,00,173118,161.0,0,33.0
2014,08,05,01,173118,161.0,0,33.0
2014,08,05,02,173118,161.0,0,33.0
2014,08,05,03,173118,163.5,3,32.583333333333336
2014,08,05,04,173118,173.66666666666666,5,31.083333333333332
2014,08,05,05,173118,190.91666666666666,12,27.833333333333332
2014,08,05,06,173118,171.25,12,31.333333333333332
2014,08,05,07,173118,182.5,14,29.5
2014,08,05,08,173118,188.66666666666666,22,28.416666666666668
2014,08,05,09,173118,182.83333333333334,18,29.333333333333332
2014,08,05,10,173118,180.66666666666666,19,29.916666666666668
2014,08,05,11,173118,172.5,8,31.333333333333332
2014,08,05,12,173118,178.27272727272728,6,30.272727272727273
2014,08,05,13,173118,203.5,7,26.166666666666668
2014,08,05,14,173118,191.33333333333334,7,27.666666666666668
2014,08,05,15,173118,195.0,0,27.0
2014,08,05,16,173118,190.66666666666666,4,27.833333333333332
2014,08,05,17,173118,165.66666666666666,3,32.416666666666664
2014,08,05,18,173118,193.0,1,28.0
2014,08,05,19,173118,193.0,0,28.0
2014,08,05,22,173118,193.0,0,28.0
2014,08,06,00,173118,193.0,0,28.0
2014,08,06,01,173118,193.0,0,28.0
2014,08,06,02,173118,193.0,0,28.0
2014,08,06,03,173118,193.0,0,28.0
2014,08,06,04,173118,186.83333333333334,14,28.75
2014,08,06,05,173118,188.25,17,28.75
2014,08,06,06,173118,166.58333333333334,11,32.416666666666664
2014,08,06,07,173118,197.41666666666666,23,27.333333333333332
2014,08,06,08,173118,177.58333333333334,13,30.916666666666668
2014,08,06,09,173118,189.25,15,28.75
2014,08,06,10,173118,183.25,16,29.333333333333332
2014,08,06,11,173118,188.16666666666666,18,28.333333333333332
2014,08,06,12,173118,178.41666666666666,12,30.666666666666668
2014,08,06,13,173118,170.72727272727272,17,31.727272727272727
2014,08,06,14,173118,169.83333333333334,6,31.416666666666668
2014,08,06,15,173118,187.33333333333334,4,28.833333333333332
2014,08,06,16,173118,164.41666666666666,4,32.416666666666664
2014,08,06,17,173118,169.5,1,31.666666666666668
2014,08,06,18,173118,195.0,2,27.75
2014,08,06,19,173118,168.41666666666666,4,32.416666666666664
2014,08,06,22,173118,195.0,0,27.0
2014,08,07,00,173118,197.0,1,27.0
2014,08,07,01,173118,197.0,0,27.0
2014,08,07,02,173118,197.0,0,27.0
2014,08,07,03,173118,191.83333333333334,6,27.75
2014,08,07,04,173118,187.83333333333334,8,28.666666666666668
2014,08,07,05,173118,183.08333333333334,21,29.25
2014,08,07,06,173118,193.91666666666666,15,28.333333333333332
2014,08,07,07,173118,165.66666666666666,5,32.166666666666664
2014,08,07,08,173118,205.25,13,27.25
2014,08,07,09,173118,191.83333333333334,10,27.833333333333332
2014,08,07,10,173118,237.08333333333334,11,24.0
2014,08,07,11,173118,212.41666666666666,22,26.25
2014,08,07,12,173118,196.16666666666666,11,27.416666666666668
2014,08,07,13,173118,202.5,16,26.75
2014,08,07,14,173118,198.75,10,27.083333333333332
2014,08,07,15,173118,173.0,4,30.916666666666668
2014,08,07,16,173118,173.66666666666666,2,31.0
2014,08,07,17,173118,195.0,0,27.0
2014,08,07,18,173118,191.25,4,27.833333333333332
2014,08,07,19,173118,201.0,0,26.0
2014,08,07,22,173118,133.0,0,40.0
2014,08,08,00,173118,201.0,0,26.0
2014,08,08,01,173118,201.0,0,26.0
2014,08,08,02,173118,200.0,1,26.166666666666668
2014,08,08,03,173118,195.0,0,27.0
2014,08,08,04,173118,183.66666666666666,11,29.083333333333332
2014,08,08,05,173118,183.91666666666666,18,29.583333333333332
2014,08,08,06,173118,183.41666666666666,13,29.083333333333332
2014,08,08,07,173118,184.75,11,29.25
2014,08,08,08,173118,199.16666666666666,28,27.833333333333332
2014,08,08,09,173118,185.0,21,29.416666666666668
2014,08,08,10,173118,245.88888888888889,4,22.666666666666668
2014,08,08,11,173118,177.83333333333334,13,30.166666666666668
2014,08,08,12,173118,183.25,19,29.25
2014,08,08,13,173118,213.41666666666666,10,25.5
2014,08,08,14,173118,183.5,11,29.416666666666668
2014,08,08,15,173118,174.33333333333334,10,31.0
2014,08,08,16,173118,192.41666666666666,7,28.5
2014,08,08,17,173118,234.0,0,23.0
2014,08,08,18,173118,234.0,0,23.0
2014,08,08,19,173118,160.75,4,33.5
2014,08,08,22,173118,169.0,0,32.0
2014,08,09,00,173118,204.0,0,26.0
2014,08,09,01,173118,204.0,0,26.0
2014,08,09,02,173118,204.0,0,26.0
2014,08,09,03,173118,204.0,0,26.0
2014,08,09,04,173118,204.0,0,26.0
2014,08,09,05,173118,204.0,0,26.0
2014,08,09,06,173118,204.0,0,26.0
2014,08,09,07,173118,200.25,3,27.25
2014,08,09,08,173118,211.91666666666666,6,25.416666666666668
2014,08,09,09,173118,189.63636363636363,9,28.272727272727273
2014,08,09,10,173118,198.75,12,27.0
2014,08,09,11,173118,217.9,7,24.7
2014,08,09,12,173118,197.0,4,26.818181818181817
2014,08,09,13,173118,197.0,8,27.666666666666668
2014,08,09,14,173118,182.41666666666666,7,29.833333333333332
2014,08,09,15,173118,168.25,4,31.75
2014,08,09,16,173118,188.25,9,28.583333333333332
2014,08,09,17,173118,177.45454545454547,3,30.0
2014,08,09,18,173118,146.0,1,37.0
2014,08,09,19,173118,146.0,0,37.0
2014,08,09,20,173118,176.0,2,30.0
2014,08,09,21,173118,176.0,0,30.0
2014,08,09,22,173118,204.66666666666666,1,26.666666666666668
2014,08,09,23,173118,262.0,0,20.0
2014,08,10,00,173118,207.75,1,27.0
2014,08,10,01,173118,169.0,0,32.0
2014,08,10,02,173118,169.0,0,32.0
2014,08,10,03,173118,169.0,0,32.0
2014,08,10,04,173118,169.0,0,32.0
2014,08,10,05,173118,169.0,0,32.0
2014,08,10,06,173118,169.0,0,32.0
2014,08,10,07,173118,164.54545454545453,3,32.81818181818182
2014,08,10,08,173118,162.16666666666666,1,33.333333333333336
2014,08,10,09,173118,200.58333333333334,10,26.833333333333332
2014,08,10,10,173118,178.0,2,30.09090909090909
2014,08,10,11,173118,203.16666666666666,9,26.833333333333332
2014,08,10,12,173118,215.0,3,25.5
2014,08,10,13,173118,206.0,4,26.666666666666668
2014,08,10,14,173118,168.91666666666666,2,32.0
2014,08,10,15,173118,176.91666666666666,7,30.25
2014,08,10,16,173118,184.75,7,28.75
2014,08,10,17,173118,201.0,0,26.0
2014,08,10,18,173118,172.63636363636363,5,31.0
2014,08,10,19,173118,168.6,3,31.5
2014,08,10,20,173118,176.0,0,30.0
2014,08,10,21,173118,176.0,0,30.0
2014,08,10,22,173118,176.0,0,30.0
2014,08,10,23,173118,176.0,0,30.0
2014,08,11,00,173118,176.0,0,30.0
2014,08,11,01,173118,176.0,0,30.0
2014,08,11,02,173118,176.0,0,30.0
2014,08,11,03,173118,177.16666666666666,10,30.0
2014,08,11,04,173118,186.25,15,29.416666666666668
2014,08,11,05,173118,183.63636363636363,10,29.272727272727273
2014,08,11,06,173118,183.3,13,29.2
2014,08,11,07,173118,196.9,21,27.3
2014,08,11,08,173118,198.1,15,27.1
2014,08,11,09,173118,197.77777777777777,10,27.444444444444443
2014,08,11,10,173118,176.4,6,30.4
2014,08,11,11,173118,192.28571428571428,4,27.571428571428573
2014,08,11,12,173118,184.2,8,29.4
2014,08,11,13,173118,187.25,2,28.875
2014,08,11,14,173118,180.55555555555554,10,29.666666666666668
2014,08,11,15,173118,187.1,7,28.7
2014,08,11,16,173118,173.0,0,31.0
2014,08,11,17,173118,169.2,5,31.8
2014,08,11,18,173118,184.0,1,29.0
2014,08,11,19,173118,233.08333333333334,5,25.5
2014,08,11,22,173118,159.0,0,34.0
2014,08,11,23,173118,159.0,0,34.0
2014,08,12,00,173118,159.0,0,34.0
2014,08,12,01,173118,159.0,0,34.0
2014,08,12,02,173118,180.0,1,30.0
2014,08,12,03,173118,201.33333333333334,6,26.166666666666668
2014,08,12,04,173118,190.0,15,28.4
2014,08,12,05,173118,182.0,14,29.22222222222222
2014,08,12,06,173118,184.4,15,28.9
2014,08,12,07,173118,187.4,15,28.7
2014,08,12,08,173118,196.44444444444446,16,27.333333333333332
2014,08,12,09,173118,180.8,5,29.8
2014,08,12,10,173118,216.625,6,25.0
2014,08,12,11,173118,185.77777777777777,5,28.77777777777778
2014,08,12,12,173118,190.14285714285714,7,28.428571428571427
2014,08,12,13,173118,191.8,11,28.6
2014,08,12,14,173118,165.625,3,32.5
2014,08,12,15,173118,187.66666666666666,3,28.833333333333332
2014,08,12,16,173118,216.0,0,25.0
2014,08,12,17,173118,202.54545454545453,2,26.0
2014,08,12,18,173118,194.66666666666666,2,27.333333333333332
2014,08,12,19,173118,183.77777777777777,4,29.333333333333332
2014,08,12,22,173118,199.0,0,27.0
2014,08,13,00,173118,199.0,0,27.0
2014,08,13,01,173118,199.0,0,27.0
2014,08,13,02,173118,199.0,0,27.0
2014,08,13,04,173118,199.0,0,27.0
2014,08,13,07,173118,178.0,2,30.0
2014,08,13,08,173118,208.0,1,26.0
2014,08,13,10,173118,208.0,0,26.0
2014,08,13,11,173118,164.25,7,32.833333333333336
2014,08,13,12,173118,180.91666666666666,31,29.583333333333332
2014,08,13,13,173118,226.75,14,25.083333333333332
2014,08,13,14,173118,181.5,14,29.583333333333332
2014,08,13,15,173118,208.5,8,25.666666666666668
2014,08,13,16,173118,172.91666666666666,5,30.833333333333332
2014,08,13,17,173118,178.0,0,30.0
2014,08,13,18,173118,178.0,0,30.0
2014,08,13,19,173118,177.83333333333334,4,30.0
2014,08,13,22,173118,178.0,0,30.0
2014,08,14,00,173118,178.0,0,30.0
2014,08,14,01,173118,178.0,0,30.0
2014,08,14,02,173118,178.0,0,30.0
2014,08,14,03,173118,186.625,5,28.75
2014,08,14,04,173118,180.6,14,29.9
2014,08,14,05,173118,198.83333333333334,6,27.0
2014,08,14,06,173118,173.125,17,31.0
2014,08,14,07,173118,190.14285714285714,13,28.285714285714285
2014,08,14,08,173118,176.625,17,30.5
2014,08,14,09,173118,180.83333333333334,10,29.666666666666668
2014,08,14,10,173118,174.0,2,30.5
2014,08,14,11,173118,186.4,7,29.0
2014,08,14,12,173118,174.0,2,31.0
2014,08,14,13,173118,175.0,5,30.666666666666668
2014,08,14,14,173118,202.625,6,27.375
2014,08,14,15,173118,191.33333333333334,1,28.333333333333332
2014,08,14,16,173118,185.33333333333334,3,28.666666666666668
2014,08,14,17,173118,196.0,1,27.0
2014,08,14,18,173118,196.0,0,27.0
2014,08,14,19,173118,208.0,1,25.875
2014,08,14,23,173118,292.0,0,18.0
2014,08,15,00,173118,292.0,0,18.0
2014,08,15,01,173118,292.0,0,18.0
2014,08,15,02,173118,292.0,0,18.0
2014,08,15,03,173118,247.0,4,22.583333333333332
2014,08,15,04,173118,185.91666666666666,11,28.916666666666668
2014,08,15,05,173118,187.58333333333334,17,28.666666666666668
2014,08,15,06,173118,184.72727272727272,39,29.363636363636363
2014,08,15,07,173118,192.36363636363637,17,27.90909090909091
2014,08,15,08,173118,179.16666666666666,13,29.916666666666668
2014,08,15,09,173118,181.0,24,29.727272727272727
2014,08,15,10,173118,217.9090909090909,16,25.727272727272727
2014,08,15,11,173118,190.5,13,28.25
2014,08,15,12,173118,196.8181818181818,10,27.636363636363637
2014,08,15,13,173118,185.36363636363637,9,29.272727272727273
2014,08,15,14,173118,176.0909090909091,7,30.0
2014,08,15,15,173118,174.25,5,30.916666666666668
2014,08,15,16,173118,224.08333333333334,3,24.333333333333332
2014,08,15,17,173118,170.0,2,31.0
2014,08,15,18,173118,176.33333333333334,4,30.5
2014,08,15,19,173118,171.58333333333334,5,31.333333333333332
2014,08,15,20,173118,151.0,0,35.0
2014,08,15,21,173118,179.66666666666666,3,43.083333333333336
2014,08,15,22,173118,177.0,0,63.0
2014,08,15,23,173118,177.0,0,63.0
2014,08,16,00,173118,196.0,1,57.0
2014,08,16,01,173118,196.0,0,57.0
2014,08,16,02,173118,188.16666666666666,2,60.416666666666664
2014,08,16,03,173118,198.08333333333334,4,56.583333333333336
2014,08,16,04,173118,174.16666666666666,6,64.41666666666667
2014,08,16,05,173118,176.0,0,64.0
2014,08,16,06,173118,175.0,8,64.83333333333333
2014,08,16,07,173118,167.75,7,67.75
2014,08,16,08,173118,175.0,6,64.0
2014,08,16,09,173118,184.3,16,61.3
2014,08,16,10,173118,183.25,7,61.833333333333336
2014,08,16,11,173118,188.16666666666666,13,60.666666666666664
2014,08,16,12,173118,192.58333333333334,8,58.416666666666664
2014,08,16,13,173118,178.25,5,63.0
2014,08,16,14,173118,194.5,5,57.75
2014,08,16,15,173118,184.33333333333334,2,60.666666666666664
2014,08,16,16,173118,182.41666666666666,1,61.333333333333336
2014,08,16,17,173118,183.83333333333334,3,60.5
2014,08,16,18,173118,183.41666666666666,0,60.583333333333336
2014,08,16,19,173118,166.0,0,67.0
2014,08,16,20,173118,181.66666666666666,1,62.0
2014,08,16,21,173118,213.0,0,52.0
2014,08,16,22,173118,213.0,0,52.0
2014,08,16,23,173118,213.0,0,52.0
2014,08,17,00,173118,213.0,0,52.0
2014,08,17,01,173118,213.0,0,52.0
2014,08,17,02,173118,213.0,0,52.0
2014,08,17,03,173118,213.0,0,52.0
2014,08,17,04,173118,213.0,0,52.0
2014,08,17,05,173118,204.25,3,54.583333333333336
2014,08,17,06,173118,166.25,3,68.08333333333333
2014,08,17,07,173118,179.16666666666666,3,62.416666666666664
2014,08,17,08,173118,181.5,1,61.583333333333336
2014,08,17,09,173118,170.91666666666666,8,65.58333333333333
2014,08,17,10,173118,180.5,15,62.5
2014,08,17,11,173118,176.0,0,64.0
2014,08,17,12,173118,175.66666666666666,6,63.5
2014,08,17,13,173118,241.5,2,47.5
2014,08,17,14,173118,186.0,2,62.5
2014,08,17,15,173118,170.0,2,66.25
2014,08,17,16,173118,191.41666666666666,7,59.0
2014,08,17,17,173118,173.0,0,65.0
2014,08,17,18,173118,169.25,2,66.25
2014,08,17,19,173118,168.08333333333334,4,67.66666666666667
2014,08,17,20,173118,156.0,0,72.0
