year,month,day,hour,REPORT_ID,avgMeasuredTime,vehicleCount,avgSpeed
2014,08,01,07,198005,88.0,8,53.0
2014,08,01,08,198005,86.08333333333333,76,54.666666666666664
2014,08,01,09,198005,83.41666666666667,53,57.083333333333336
2014,08,01,10,198005,80.33333333333333,52,58.916666666666664
2014,08,01,11,198005,91.33333333333333,59,52.0
2014,08,01,12,198005,95.08333333333333,83,50.0
2014,08,01,13,198005,88.75,81,53.25
2014,08,01,14,198005,88.5,70,53.666666666666664
2014,08,01,15,198005,86.16666666666667,53,55.5
2014,08,01,16,198005,76.0,34,62.5
2014,08,01,17,198005,79.25,40,59.833333333333336
2014,08,01,18,198005,82.75,12,57.416666666666664
2014,08,01,19,198005,88.25,22,55.25
2014,08,01,21,198005,78.0,0,60.0
2014,08,01,22,198005,71.875,4,65.875
2014,08,01,23,198005,52.0,0,91.0
2014,08,02,00,198005,69.5,1,71.16666666666667
2014,08,02,01,198005,91.16666666666667,1,52.5
2014,08,02,02,198005,59.0,0,80.0
2014,08,02,03,198005,61.166666666666664,1,78.33333333333333
2014,08,02,04,198005,64.875,1,72.25
2014,08,02,05,198005,78.75,12,60.5
2014,08,02,06,198005,84.83333333333333,18,56.583333333333336
2014,08,02,07,198005,79.5,57,59.583333333333336
2014,08,02,08,198005,79.66666666666667,60,59.666666666666664
2014,08,02,09,198005,86.25,61,54.833333333333336
2014,08,02,10,198005,85.41666666666667,54,55.666666666666664
2014,08,02,11,198005,81.5,30,59.416666666666664
2014,08,02,12,198005,85.33333333333333,32,55.666666666666664
2014,08,02,13,198005,81.66666666666667,40,58.25
2014,08,02,14,198005,76.58333333333333,55,61.916666666666664
2014,08,02,15,198005,87.08333333333333,34,56.166666666666664
2014,08,02,16,198005,82.0,26,57.916666666666664
2014,08,02,17,198005,81.16666666666667,22,58.583333333333336
2014,08,02,18,198005,76.08333333333333,19,63.5
2014,08,02,19,198005,72.25,13,65.66666666666667
2014,08,02,20,198005,79.33333333333333,21,59.75
2014,08,02,21,198005,84.41666666666667,13,56.166666666666664
2014,08,02,22,198005,73.5,12,64.91666666666667
2014,08,02,23,198005,75.9090909090909,8,62.45454545454545
2014,08,03,00,198005,64.91666666666667,8,73.66666666666667
2014,08,03,01,198005,70.91666666666667,2,66.25
2014,08,03,02,198005,84.0,0,56.0
2014,08,03,03,198005,84.0,0,56.0
2014,08,03,04,198005,79.58333333333333,4,59.5
2014,08,03,05,198005,75.75,10,62.333333333333336
2014,08,03,06,198005,93.16666666666667,15,52.583333333333336
2014,08,03,07,198005,80.5,42,58.75
2014,08,03,08,198005,82.41666666666667,50,57.166666666666664
2014,08,03,09,198005,85.25,52,55.5
2014,08,03,10,198005,89.75,50,53.0
2014,08,03,11,198005,85.75,44,55.666666666666664
2014,08,03,12,198005,77.41666666666667,62,60.833333333333336
