year,month,day,hour,REPORT_ID,avgMeasuredTime,vehicleCount,avgSpeed
2014,08,01,08,201643,174.0,20,60.57142857142857
2014,08,01,09,201643,178.125,15,59.25
2014,08,01,10,201643,171.0,15,62.75
2014,08,01,11,201643,171.2,14,61.8
2014,08,01,12,201643,175.66666666666666,14,60.166666666666664
2014,08,01,13,201643,182.83333333333334,18,58.166666666666664
2014,08,01,14,201643,160.0,16,66.1
2014,08,01,15,201643,158.16666666666666,38,66.41666666666667
2014,08,01,16,201643,161.41666666666666,16,66.66666666666667
2014,08,01,17,201643,146.25,4,71.66666666666667
2014,08,01,18,201643,154.58333333333334,6,67.75
2014,08,01,19,201643,150.0,6,73.0
2014,08,01,22,201643,186.0,0,56.0
2014,08,02,00,201643,183.66666666666666,2,57.0
2014,08,02,01,201643,178.0,5,59.833333333333336
2014,08,02,02,201643,176.0,2,61.0
2014,08,02,03,201643,162.66666666666666,1,65.0
2014,08,02,06,201643,206.58333333333334,5,50.25
2014,08,02,07,201643,147.41666666666666,12,71.91666666666667
2014,08,02,08,201643,165.33333333333334,19,63.75
2014,08,02,09,201643,177.75,12,59.416666666666664
2014,08,02,10,201643,186.08333333333334,10,56.666666666666664
2014,08,02,11,201643,160.83333333333334,20,65.83333333333333
2014,08,02,12,201643,181.83333333333334,22,58.5
2014,08,02,13,201643,194.83333333333334,21,54.083333333333336
2014,08,02,14,201643,169.75,13,61.833333333333336
2014,08,02,15,201643,172.75,23,60.416666666666664
2014,08,02,16,201643,175.08333333333334,13,61.5
2014,08,02,17,201643,153.66666666666666,10,69.41666666666667
2014,08,02,18,201643,151.5,14,69.75
2014,08,02,19,201643,150.08333333333334,6,69.58333333333333
2014,08,02,20,201643,145.0,0,72.0
2014,08,02,21,201643,190.83333333333334,2,56.166666666666664
2014,08,02,22,201643,136.66666666666666,6,78.25
2014,08,02,23,201643,147.1818181818182,1,72.27272727272727
2014,08,03,00,201643,184.58333333333334,4,58.0
2014,08,03,01,201643,261.0,0,40.0
2014,08,03,02,201643,261.0,0,40.0
2014,08,03,03,201643,261.0,0,40.0
2014,08,03,05,201643,121.0,0,86.0
2014,08,03,06,201643,152.0,5,69.16666666666667
2014,08,03,07,201643,150.66666666666666,6,70.0
2014,08,03,08,201643,162.16666666666666,17,64.75
2014,08,03,09,201643,188.25,15,57.083333333333336
2014,08,03,10,201643,173.25,19,60.666666666666664
2014,08,03,11,201643,182.33333333333334,13,57.25
2014,08,03,12,201643,188.25,15,55.833333333333336
2014,08,03,13,201643,177.0,19,60.333333333333336
2014,08,03,14,201643,152.91666666666666,11,71.66666666666667
2014,08,03,15,201643,150.41666666666666,3,70.33333333333333
2014,08,03,16,201643,166.08333333333334,10,63.083333333333336
2014,08,03,17,201643,151.83333333333334,14,69.75
2014,08,03,18,201643,188.41666666666666,4,55.5
2014,08,03,19,201643,209.33333333333334,5,49.833333333333336
2014,08,03,20,201643,209.5,3,49.75
2014,08,03,21,201643,154.0,4,71.16666666666667
2014,08,03,22,201643,219.75,2,47.416666666666664
2014,08,03,23,201643,218.0,0,48.0
2014,08,04,00,201643,218.0,0,48.0
2014,08,04,01,201643,218.0,0,48.0
2014,08,04,02,201643,213.5,1,49.25
2014,08,04,03,201643,169.83333333333334,22,62.083333333333336
2014,08,04,04,201643,193.91666666666666,76,54.0
2014,08,04,05,201643,321.6363636363636,73,36.72727272727273
2014,08,04,06,201643,684.7272727272727,34,15.636363636363637
2014,08,04,07,201643,183.8181818181818,39,58.18181818181818
2014,08,04,08,201643,192.45454545454547,23,54.27272727272727
2014,08,04,09,201643,183.4,38,58.0
2014,08,04,10,201643,165.0,35,63.333333333333336
2014,08,04,11,201643,174.0,34,60.27272727272727
2014,08,04,12,201643,181.28571428571428,15,58.0
2014,08,04,13,201643,172.9,32,61.8
2014,08,04,14,201643,161.57142857142858,43,64.71428571428571
2014,08,04,15,201643,172.63636363636363,25,61.81818181818182
2014,08,04,16,201643,207.0,7,51.63636363636363
2014,08,04,17,201643,179.83333333333334,22,58.416666666666664
2014,08,04,18,201643,181.0,12,58.36363636363637
2014,08,04,19,201643,159.08333333333334,8,66.58333333333333
2014,08,04,22,201643,202.75,4,51.333333333333336
2014,08,04,23,201643,218.0,0,48.0
2014,08,05,00,201643,218.0,0,48.0
2014,08,05,01,201643,218.0,0,48.0
2014,08,05,02,201643,170.91666666666666,3,64.83333333333333
2014,08,05,03,201643,180.41666666666666,14,58.833333333333336
2014,08,05,04,201643,184.66666666666666,51,56.666666666666664
2014,08,05,05,201643,297.1818181818182,62,39.81818181818182
2014,08,05,06,201643,417.75,54,28.916666666666668
2014,08,05,07,201643,164.72727272727272,31,64.27272727272727
2014,08,05,08,201643,174.36363636363637,32,59.90909090909091
2014,08,05,09,201643,171.27272727272728,24,62.0
2014,08,05,10,201643,191.2,41,55.0
2014,08,05,11,201643,170.08333333333334,35,61.833333333333336
2014,08,05,12,201643,163.1,23,64.8
2014,08,05,13,201643,166.25,41,63.583333333333336
2014,08,05,14,201643,180.6,36,58.2
2014,08,05,15,201643,170.72727272727272,34,61.54545454545455
2014,08,05,16,201643,175.75,18,59.25
2014,08,05,17,201643,163.0,2,64.0
2014,08,05,18,201643,184.33333333333334,10,57.25
2014,08,05,19,201643,167.08333333333334,9,65.25
2014,08,05,22,201643,106.0,0,99.0
2014,08,06,00,201643,106.0,0,99.0
2014,08,06,01,201643,106.0,0,99.0
2014,08,06,02,201643,106.5,2,98.5
2014,08,06,03,201643,169.75,21,65.5
2014,08,06,04,201643,175.08333333333334,40,60.083333333333336
2014,08,06,05,201643,248.0,47,45.63636363636363
2014,08,06,06,201643,343.4166666666667,40,34.5
2014,08,06,07,201643,164.58333333333334,36,64.08333333333333
2014,08,06,08,201643,161.66666666666666,30,65.0
2014,08,06,09,201643,169.33333333333334,24,62.083333333333336
2014,08,06,10,201643,167.58333333333334,52,62.416666666666664
2014,08,06,11,201643,165.25,20,63.083333333333336
2014,08,06,12,201643,167.75,21,62.833333333333336
2014,08,06,13,201643,162.1,36,65.6
2014,08,06,14,201643,185.0,26,56.833333333333336
2014,08,06,15,201643,163.33333333333334,58,64.0
2014,08,06,16,201643,155.66666666666666,25,67.5
2014,08,06,17,201643,161.41666666666666,17,65.33333333333333
2014,08,06,18,201643,150.83333333333334,10,69.75
2014,08,06,19,201643,142.83333333333334,5,73.58333333333333
2014,08,06,22,201643,153.0,0,68.0
2014,08,07,00,201643,123.2,0,84.8
2014,08,07,01,201643,123.0,0,85.0
2014,08,07,02,201643,183.0,2,58.333333333333336
2014,08,07,03,201643,171.41666666666666,15,61.833333333333336
2014,08,07,04,201643,165.41666666666666,58,62.916666666666664
2014,08,07,05,201643,165.1,57,63.3
2014,08,07,06,201643,182.0,37,57.916666666666664
2014,08,07,07,201643,184.36363636363637,44,57.18181818181818
2014,08,07,08,201643,168.8181818181818,38,62.18181818181818
2014,08,07,09,201643,176.1,33,59.5
2014,08,07,10,201643,183.8181818181818,33,58.36363636363637
2014,08,07,11,201643,165.875,28,63.375
2014,08,07,12,201643,182.5,43,57.8
2014,08,07,13,201643,173.2,44,60.8
2014,08,07,14,201643,157.125,29,66.5
2014,08,07,15,201643,162.63636363636363,36,64.81818181818181
2014,08,07,16,201643,162.8181818181818,21,64.45454545454545
2014,08,07,17,201643,149.75,7,69.83333333333333
2014,08,07,18,201643,163.8181818181818,11,64.18181818181819
2014,08,07,19,201643,146.41666666666666,9,71.0
2014,08,08,00,201643,140.0,0,74.0
2014,08,08,01,201643,147.0,1,71.0
2014,08,08,02,201643,128.91666666666666,2,82.08333333333333
2014,08,08,03,201643,146.66666666666666,16,72.16666666666667
2014,08,08,04,201643,188.8,40,61.4
2014,08,08,05,201643,166.0909090909091,42,63.18181818181818
2014,08,08,06,201643,183.0,25,57.44444444444444
2014,08,08,07,201643,160.0,26,66.0
2014,08,08,08,201643,180.0,19,58.4
2014,08,08,09,201643,163.4,27,65.2
2014,08,08,10,201643,174.66666666666666,16,60.333333333333336
2014,08,08,11,201643,168.3,35,62.2
2014,08,08,12,201643,167.66666666666666,35,62.77777777777778
2014,08,08,13,201643,164.5,33,63.4
2014,08,08,14,201643,163.88888888888889,27,64.0
2014,08,08,15,201643,175.66666666666666,16,60.22222222222222
2014,08,08,16,201643,150.08333333333334,15,70.75
2014,08,08,17,201643,154.0,20,68.25
2014,08,08,18,201643,139.45454545454547,15,76.18181818181819
2014,08,08,19,201643,137.83333333333334,3,75.75
2014,08,08,22,201643,142.0,1,73.0
2014,08,09,00,201643,142.0,0,73.0
2014,08,09,01,201643,142.0,0,73.0
2014,08,09,02,201643,142.0,0,73.0
2014,08,09,03,201643,167.66666666666666,2,63.083333333333336
2014,08,09,06,201643,181.25,6,58.333333333333336
2014,08,09,07,201643,162.83333333333334,11,64.25
2014,08,09,08,201643,154.16666666666666,13,67.66666666666667
2014,08,09,09,201643,164.11111111111111,13,63.55555555555556
2014,08,09,10,201643,174.0,17,61.0
2014,08,09,11,201643,165.55555555555554,15,64.22222222222223
2014,08,09,12,201643,149.63636363636363,24,69.81818181818181
2014,08,09,13,201643,156.7,11,67.0
2014,08,09,14,201643,140.9,11,74.5
2014,08,09,15,201643,146.54545454545453,18,71.27272727272727
2014,08,09,16,201643,144.91666666666666,5,71.75
2014,08,09,17,201643,135.0,7,77.18181818181819
2014,08,09,18,201643,152.75,9,68.83333333333333
2014,08,09,19,201643,153.41666666666666,12,68.33333333333333
2014,08,09,20,201643,159.91666666666666,4,65.33333333333333
2014,08,09,21,201643,171.0,0,61.0
2014,08,09,22,201643,154.75,4,68.08333333333333
2014,08,09,23,201643,169.0,0,61.714285714285715
2014,08,10,00,201643,154.0,1,68.0
2014,08,10,01,201643,152.88888888888889,8,68.33333333333333
2014,08,10,02,201643,161.0,0,65.0
2014,08,10,03,201643,161.0,0,65.0
2014,08,10,06,201643,151.0,1,69.33333333333333
2014,08,10,07,201643,154.63636363636363,8,67.54545454545455
2014,08,10,08,201643,160.83333333333334,6,65.0
2014,08,10,09,201643,179.88888888888889,7,58.888888888888886
2014,08,10,10,201643,147.4,9,72.1
2014,08,10,11,201643,161.75,19,65.75
2014,08,10,12,201643,158.44444444444446,10,66.88888888888889
2014,08,10,13,201643,159.44444444444446,15,66.0
2014,08,10,14,201643,193.1,8,54.8
2014,08,10,15,201643,164.66666666666666,15,66.0
2014,08,10,16,201643,142.5,11,73.4
2014,08,10,17,201643,147.7,12,71.3
2014,08,10,18,201643,135.14285714285714,4,79.85714285714286
2014,08,10,19,201643,139.44444444444446,2,76.55555555555556
2014,08,10,20,201643,153.875,2,67.875
2014,08,10,21,201643,160.3,1,65.5
2014,08,10,22,201643,189.0,0,55.0
2014,08,10,23,201643,160.25,3,65.0
2014,08,11,00,201643,132.0,2,79.27272727272727
2014,08,11,01,201643,135.4,1,78.0
2014,08,11,02,201643,161.54545454545453,4,64.27272727272727
2014,08,11,03,201643,125.0909090909091,3,83.9090909090909
2014,08,11,04,201643,137.66666666666666,32,77.0
2014,08,11,05,201643,191.4,22,58.0
2014,08,11,06,201643,203.0,23,53.57142857142857
2014,08,11,07,201643,167.0,36,62.42857142857143
2014,08,11,08,201643,175.375,17,60.25
2014,08,11,09,201643,197.625,21,53.75
