,Unnamed: 0.1,Unnamed: 0,date,time,avgMeasuredTime,vehicleCount,dewptm,hum,pressurem,tempm,wdird,wspdm,POINT_1_STREET,POINT_2_STREET,POINT_1_CITY,POINT_2_CITY,POINT_1_LAT,POINT_2_LAT,POINT_1_LNG,POINT_2_LNG
1426,1426,1426,2014-09-30,0,69.0,0,10.333333333333334,82.66666666666667,1023.3333333333334,13.0,110.0,2.5,Søftenvej,Søftenvej,Aarhus,Aarhus,56.21497892,56.20852027,10.1396957,10.16103839
1427,1427,1427,2014-09-30,1,69.0,0,10.333333333333334,85.66666666666667,1023.3333333333334,12.666666666666666,145.0,2.466666666666667,Søftenvej,Søftenvej,Aarhus,Aarhus,56.21497892,56.20852027,10.1396957,10.16103839
1428,1428,1428,2014-09-30,2,69.0,0,10.333333333333334,83.66666666666667,1023.3333333333334,13.0,80.0,3.1,Søftenvej,Søftenvej,Aarhus,Aarhus,56.21497892,56.20852027,10.1396957,10.16103839
1429,1429,1429,2014-09-30,3,62.72727272727273,0,11.666666666666666,86.33333333333333,1023.0,13.666666666666666,105.0,3.1,Søftenvej,Søftenvej,Aarhus,Aarhus,56.21497892,56.20852027,10.1396957,10.16103839
1430,1430,1430,2014-09-30,4,0.0,0,11.666666666666666,86.66666666666667,1023.3333333333334,13.666666666666666,86.66666666666667,7.433333333333334,Søftenvej,Søftenvej,Aarhus,Aarhus,56.21497892,56.20852027,10.1396957,10.16103839
1431,1431,1431,2014-09-30,5,0.0,0,10.666666666666666,81.66666666666667,1023.3333333333334,13.666666666666666,93.33333333333331,8.033333333333333,Søftenvej,Søftenvej,Aarhus,Aarhus,56.21497892,56.20852027,10.1396957,10.16103839
1432,1432,1432,2014-09-30,6,0.0,0,10.666666666666666,79.0,1023.3333333333334,14.0,100.0,8.666666666666666,Søftenvej,Søftenvej,Aarhus,Aarhus,56.21497892,56.20852027,10.1396957,10.16103839
1433,1433,1433,2014-09-30,7,0.0,0,9.333333333333334,71.33333333333333,1023.6666666666666,14.0,100.0,9.3,Søftenvej,Søftenvej,Aarhus,Aarhus,56.21497892,56.20852027,10.1396957,10.16103839
1434,1434,1434,2014-09-30,8,0.0,0,9.333333333333334,71.66666666666667,1024.0,14.0,100.0,7.433333333333334,Søftenvej,Søftenvej,Aarhus,Aarhus,56.21497892,56.20852027,10.1396957,10.16103839
1435,1435,1435,2014-09-30,9,0.0,0,9.0,70.0,1024.0,14.0,100.0,7.400000000000001,Søftenvej,Søftenvej,Aarhus,Aarhus,56.21497892,56.20852027,10.1396957,10.16103839
1436,1436,1436,2014-09-30,10,0.0,0,9.333333333333334,66.66666666666667,1024.3333333333333,14.666666666666666,100.0,9.9,Søftenvej,Søftenvej,Aarhus,Aarhus,56.21497892,56.20852027,10.1396957,10.16103839
1437,1437,1437,2014-09-30,11,0.0,0,9.666666666666666,68.33333333333333,1025.0,15.0,106.66666666666669,13.6,Søftenvej,Søftenvej,Aarhus,Aarhus,56.21497892,56.20852027,10.1396957,10.16103839
1438,1438,1438,2014-09-30,12,0.0,0,9.666666666666666,67.66666666666667,1025.0,15.0,100.0,16.066666666666666,Søftenvej,Søftenvej,Aarhus,Aarhus,56.21497892,56.20852027,10.1396957,10.16103839
1439,1439,1439,2014-09-30,13,0.0,0,8.333333333333334,61.0,1025.0,15.0,110.0,13.6,Søftenvej,Søftenvej,Aarhus,Aarhus,56.21497892,56.20852027,10.1396957,10.16103839
1440,1440,1440,2014-09-30,17,0.0,0,9.0,65.66666666666667,1025.0,14.666666666666666,103.33333333333331,13.6,Søftenvej,Søftenvej,Aarhus,Aarhus,56.21497892,56.20852027,10.1396957,10.16103839
1441,1441,1441,2014-09-30,18,0.0,0,9.333333333333334,70.66666666666667,1025.0,14.0,100.0,9.9,Søftenvej,Søftenvej,Aarhus,Aarhus,56.21497892,56.20852027,10.1396957,10.16103839
