,Unnamed: 0.1,Unnamed: 0,date,time,avgMeasuredTime,vehicleCount,dewptm,hum,pressurem,tempm,wdird,wspdm,POINT_1_STREET,POINT_2_STREET,POINT_1_CITY,POINT_2_CITY,POINT_1_LAT,POINT_2_LAT,POINT_1_LNG,POINT_2_LNG
923,923,923,2014-09-09,0,70.0,0,9.666666666666666,79.0,1012.0,13.0,243.3333333333333,17.900000000000002,Søftenvej,Søftenvej,Aarhus,Aarhus,56.21497892,56.20852027,10.1396957,10.16103839
924,924,924,2014-09-09,1,62.0,0,10.0,78.66666666666667,1012.0,13.0,243.3333333333333,18.5,Søftenvej,Søftenvej,Aarhus,Aarhus,56.21497892,56.20852027,10.1396957,10.16103839
925,925,925,2014-09-09,2,67.91666666666667,1,10.0,80.0,1012.0,13.0,240.0,15.466666666666669,Søftenvej,Søftenvej,Aarhus,Aarhus,56.21497892,56.20852027,10.1396957,10.16103839
926,926,926,2014-09-09,3,70.75,26,10.0,80.33333333333333,1011.3333333333334,13.0,236.66666666666663,12.333333333333334,Søftenvej,Søftenvej,Aarhus,Aarhus,56.21497892,56.20852027,10.1396957,10.16103839
927,927,927,2014-09-09,4,71.16666666666667,127,10.333333333333334,83.0,1011.3333333333334,13.0,236.66666666666663,11.133333333333333,Søftenvej,Søftenvej,Aarhus,Aarhus,56.21497892,56.20852027,10.1396957,10.16103839
928,928,928,2014-09-09,5,77.0,170,11.0,86.66666666666667,1010.3333333333334,13.0,253.3333333333333,14.833333333333334,Søftenvej,Søftenvej,Aarhus,Aarhus,56.21497892,56.20852027,10.1396957,10.16103839
929,929,929,2014-09-09,6,108.22222222222224,120,11.0,86.33333333333333,1010.3333333333334,13.0,270.0,9.9,Søftenvej,Søftenvej,Aarhus,Aarhus,56.21497892,56.20852027,10.1396957,10.16103839
930,930,930,2014-09-09,7,68.58333333333333,105,11.0,86.66666666666667,1010.3333333333334,13.0,273.3333333333333,15.433333333333332,Søftenvej,Søftenvej,Aarhus,Aarhus,56.21497892,56.20852027,10.1396957,10.16103839
931,931,931,2014-09-09,8,71.72727272727273,112,11.333333333333334,87.0,1010.6666666666666,13.333333333333334,256.6666666666667,14.233333333333334,Søftenvej,Søftenvej,Aarhus,Aarhus,56.21497892,56.20852027,10.1396957,10.16103839
932,932,932,2014-09-09,9,67.33333333333333,83,11.333333333333334,79.66666666666667,1011.0,14.333333333333334,266.6666666666667,20.366666666666664,Søftenvej,Søftenvej,Aarhus,Aarhus,56.21497892,56.20852027,10.1396957,10.16103839
933,933,933,2014-09-09,10,67.54545454545455,99,11.333333333333334,77.0,1011.0,15.0,273.3333333333333,24.666666666666668,Søftenvej,Søftenvej,Aarhus,Aarhus,56.21497892,56.20852027,10.1396957,10.16103839
934,934,934,2014-09-09,11,64.5,100,11.0,69.0,1011.3333333333334,16.333333333333332,280.0,27.133333333333336,Søftenvej,Søftenvej,Aarhus,Aarhus,56.21497892,56.20852027,10.1396957,10.16103839
935,935,935,2014-09-09,12,68.58333333333333,88,10.333333333333334,60.66666666666666,1011.3333333333334,17.333333333333332,280.0,30.866666666666664,Søftenvej,Søftenvej,Aarhus,Aarhus,56.21497892,56.20852027,10.1396957,10.16103839
936,936,936,2014-09-09,13,72.18181818181819,40,10.333333333333334,57.0,1011.3333333333334,18.0,280.0,30.866666666666664,Søftenvej,Søftenvej,Aarhus,Aarhus,56.21497892,56.20852027,10.1396957,10.16103839
937,937,937,2014-09-09,14,66.81818181818181,53,10.666666666666666,59.0,1011.3333333333334,18.0,280.0,32.7,Søftenvej,Søftenvej,Aarhus,Aarhus,56.21497892,56.20852027,10.1396957,10.16103839
938,938,938,2014-09-09,15,65.9,52,11.0,60.66666666666666,1011.0,18.0,283.3333333333333,30.266666666666666,Søftenvej,Søftenvej,Aarhus,Aarhus,56.21497892,56.20852027,10.1396957,10.16103839
939,939,939,2014-09-09,16,65.91666666666667,33,11.333333333333334,63.0,1011.0,18.0,276.6666666666667,31.46666666666667,Søftenvej,Søftenvej,Aarhus,Aarhus,56.21497892,56.20852027,10.1396957,10.16103839
940,940,940,2014-09-09,17,63.54545454545455,31,12.0,67.33333333333333,1011.3333333333334,17.333333333333332,276.6666666666667,29.633333333333336,Søftenvej,Søftenvej,Aarhus,Aarhus,56.21497892,56.20852027,10.1396957,10.16103839
941,941,941,2014-09-09,18,63.41666666666666,23,12.0,69.0,1011.0,17.0,276.6666666666667,30.23333333333333,Søftenvej,Søftenvej,Aarhus,Aarhus,56.21497892,56.20852027,10.1396957,10.16103839
942,942,942,2014-09-09,19,64.18181818181819,14,12.0,71.66666666666667,1011.3333333333334,16.666666666666668,276.6666666666667,25.3,Søftenvej,Søftenvej,Aarhus,Aarhus,56.21497892,56.20852027,10.1396957,10.16103839
943,943,943,2014-09-09,20,67.27272727272727,9,12.0,74.33333333333333,1012.0,16.0,276.6666666666667,26.53333333333333,Søftenvej,Søftenvej,Aarhus,Aarhus,56.21497892,56.20852027,10.1396957,10.16103839
944,944,944,2014-09-09,21,58.2,8,12.0,74.5,1012.0,15.5,275.0,25.0,Søftenvej,Søftenvej,Aarhus,Aarhus,56.21497892,56.20852027,10.1396957,10.16103839
945,945,945,2014-09-09,22,72.9,3,12.333333333333334,82.33333333333333,1013.0,15.0,303.3333333333333,16.066666666666666,Søftenvej,Søftenvej,Aarhus,Aarhus,56.21497892,56.20852027,10.1396957,10.16103839
