,Unnamed: 0.1,Unnamed: 0,date,time,avgMeasuredTime,vehicleCount,dewptm,hum,pressurem,tempm,wdird,wspdm,POINT_1_STREET,POINT_2_STREET,POINT_1_CITY,POINT_2_CITY,POINT_1_LAT,POINT_2_LAT,POINT_1_LNG,POINT_2_LNG
659,659,659,2014-08-29,0,41.0,0,10.0,81.66666666666667,1016.0,13.0,150.0,3.7000000000000006,Søftenvej,Søftenvej,Aarhus,Aarhus,56.21497892,56.20852027,10.1396957,10.16103839
660,660,660,2014-08-29,1,62.25,11,9.333333333333334,82.33333333333333,1015.6666666666666,12.0,123.33333333333331,4.933333333333334,Søftenvej,Søftenvej,Aarhus,Aarhus,56.21497892,56.20852027,10.1396957,10.16103839
661,661,661,2014-08-29,2,70.0,7,10.333333333333334,84.66666666666667,1015.3333333333334,12.666666666666666,116.66666666666669,6.8,Søftenvej,Søftenvej,Aarhus,Aarhus,56.21497892,56.20852027,10.1396957,10.16103839
662,662,662,2014-08-29,3,73.25,40,10.0,87.0,1015.0,12.0,136.66666666666666,6.2,Søftenvej,Søftenvej,Aarhus,Aarhus,56.21497892,56.20852027,10.1396957,10.16103839
663,663,663,2014-08-29,4,69.83333333333333,125,10.0,83.0,1015.0,12.5,130.0,7.4,Søftenvej,Søftenvej,Aarhus,Aarhus,56.21497892,56.20852027,10.1396957,10.16103839
664,664,664,2014-08-29,5,75.16666666666667,190,11.0,85.0,1014.3333333333334,13.333333333333334,120.0,6.8,Søftenvej,Søftenvej,Aarhus,Aarhus,56.21497892,56.20852027,10.1396957,10.16103839
665,665,665,2014-08-29,6,75.91666666666667,158,11.0,80.66666666666667,1014.0,14.0,110.0,7.400000000000001,Søftenvej,Søftenvej,Aarhus,Aarhus,56.21497892,56.20852027,10.1396957,10.16103839
666,666,666,2014-08-29,7,72.33333333333333,97,11.666666666666666,79.0,1013.6666666666666,14.666666666666666,103.33333333333331,7.400000000000001,Søftenvej,Søftenvej,Aarhus,Aarhus,56.21497892,56.20852027,10.1396957,10.16103839
667,667,667,2014-08-29,8,73.41666666666667,90,12.666666666666666,83.0,1013.3333333333334,15.333333333333334,113.33333333333331,10.5,Søftenvej,Søftenvej,Aarhus,Aarhus,56.21497892,56.20852027,10.1396957,10.16103839
668,668,668,2014-08-29,9,72.5,129,13.0,80.66666666666667,1013.3333333333334,16.0,116.66666666666669,11.1,Søftenvej,Søftenvej,Aarhus,Aarhus,56.21497892,56.20852027,10.1396957,10.16103839
669,669,669,2014-08-29,10,72.25,100,12.333333333333334,76.33333333333333,1013.3333333333334,16.0,120.0,12.966666666666669,Søftenvej,Søftenvej,Aarhus,Aarhus,56.21497892,56.20852027,10.1396957,10.16103839
670,670,670,2014-08-29,11,66.58333333333333,99,12.666666666666666,79.0,1013.0,16.0,113.33333333333331,13.0,Søftenvej,Søftenvej,Aarhus,Aarhus,56.21497892,56.20852027,10.1396957,10.16103839
671,671,671,2014-08-29,12,67.91666666666667,95,13.0,82.33333333333333,1013.0,15.666666666666666,136.66666666666666,8.666666666666666,Søftenvej,Søftenvej,Aarhus,Aarhus,56.21497892,56.20852027,10.1396957,10.16103839
672,672,672,2014-08-29,13,73.66666666666667,70,13.333333333333334,83.66666666666667,1012.6666666666666,15.666666666666666,120.0,8.633333333333333,Søftenvej,Søftenvej,Aarhus,Aarhus,56.21497892,56.20852027,10.1396957,10.16103839
673,673,673,2014-08-29,14,69.33333333333333,57,13.333333333333334,81.33333333333333,1012.3333333333334,16.0,110.0,16.066666666666666,Søftenvej,Søftenvej,Aarhus,Aarhus,56.21497892,56.20852027,10.1396957,10.16103839
674,674,674,2014-08-29,15,66.41666666666667,82,13.0,80.33333333333333,1012.3333333333334,16.0,110.0,15.433333333333332,Søftenvej,Søftenvej,Aarhus,Aarhus,56.21497892,56.20852027,10.1396957,10.16103839
675,675,675,2014-08-29,16,65.91666666666667,38,13.5,85.5,1012.0,16.0,105.0,12.95,Søftenvej,Søftenvej,Aarhus,Aarhus,56.21497892,56.20852027,10.1396957,10.16103839
676,676,676,2014-08-29,17,69.41666666666667,16,13.666666666666666,86.33333333333333,1011.3333333333334,16.0,106.66666666666669,14.2,Søftenvej,Søftenvej,Aarhus,Aarhus,56.21497892,56.20852027,10.1396957,10.16103839
