,Unnamed: 0.1,Unnamed: 0,date,time,avgMeasuredTime,vehicleCount,dewptm,hum,pressurem,tempm,wdird,wspdm,POINT_1_STREET,POINT_2_STREET,POINT_1_CITY,POINT_2_CITY,POINT_1_LAT,POINT_2_LAT,POINT_1_LNG,POINT_2_LNG
280,280,280,2014-08-13,0,71.45454545454545,1,9.0,67.33333333333333,1004.6666666666666,14.333333333333334,196.66666666666663,7.433333333333334,Søftenvej,Søftenvej,Aarhus,Aarhus,56.21497892,56.20852027,10.1396957,10.16103839
281,281,281,2014-08-13,1,72.0,0,10.666666666666666,71.66666666666667,1004.3333333333334,15.333333333333334,183.3333333333333,8.666666666666666,Søftenvej,Søftenvej,Aarhus,Aarhus,56.21497892,56.20852027,10.1396957,10.16103839
282,282,282,2014-08-13,2,72.0,0,11.0,73.33333333333333,1004.0,15.333333333333334,190.0,10.5,Søftenvej,Søftenvej,Aarhus,Aarhus,56.21497892,56.20852027,10.1396957,10.16103839
283,283,283,2014-08-13,4,70.0,14,10.666666666666666,74.0,1003.3333333333334,14.666666666666666,200.0,7.400000000000001,Søftenvej,Søftenvej,Aarhus,Aarhus,56.21497892,56.20852027,10.1396957,10.16103839
284,284,284,2014-08-13,6,69.0,12,10.0,74.0,1003.0,14.0,203.3333333333333,5.599999999999999,Søftenvej,Søftenvej,Aarhus,Aarhus,56.21497892,56.20852027,10.1396957,10.16103839
285,285,285,2014-08-13,7,67.0,34,11.0,76.33333333333333,1002.3333333333334,14.666666666666666,186.66666666666663,6.2,Søftenvej,Søftenvej,Aarhus,Aarhus,56.21497892,56.20852027,10.1396957,10.16103839
286,286,286,2014-08-13,8,66.0,6,11.666666666666666,75.66666666666667,1002.3333333333334,15.666666666666666,190.0,14.2,Søftenvej,Søftenvej,Aarhus,Aarhus,56.21497892,56.20852027,10.1396957,10.16103839
287,287,287,2014-08-13,10,72.5,17,10.333333333333334,67.0,1002.3333333333334,16.0,200.0,11.1,Søftenvej,Søftenvej,Aarhus,Aarhus,56.21497892,56.20852027,10.1396957,10.16103839
288,288,288,2014-08-13,11,68.5,83,10.666666666666666,63.333333333333336,1002.0,16.666666666666668,123.33333333333331,13.566666666666668,Søftenvej,Søftenvej,Aarhus,Aarhus,56.21497892,56.20852027,10.1396957,10.16103839
289,289,289,2014-08-13,12,68.08333333333333,103,9.333333333333334,57.66666666666666,1002.0,17.0,200.0,13.6,Søftenvej,Søftenvej,Aarhus,Aarhus,56.21497892,56.20852027,10.1396957,10.16103839
290,290,290,2014-08-13,13,67.66666666666667,105,9.5,53.0,1002.0,18.0,205.0,13.9,Søftenvej,Søftenvej,Aarhus,Aarhus,56.21497892,56.20852027,10.1396957,10.16103839
291,291,291,2014-08-13,14,70.5,69,10.0,52.333333333333336,1002.0,19.0,66.66666666666667,16.066666666666666,Søftenvej,Søftenvej,Aarhus,Aarhus,56.21497892,56.20852027,10.1396957,10.16103839
292,292,292,2014-08-13,15,66.58333333333333,68,9.666666666666666,52.0,1002.0,18.666666666666668,193.3333333333333,17.933333333333334,Søftenvej,Søftenvej,Aarhus,Aarhus,56.21497892,56.20852027,10.1396957,10.16103839
293,293,293,2014-08-13,16,65.75,41,10.0,61.0,1002.3333333333334,17.0,193.3333333333333,12.366666666666667,Søftenvej,Søftenvej,Aarhus,Aarhus,56.21497892,56.20852027,10.1396957,10.16103839
294,294,294,2014-08-13,17,67.75,23,10.333333333333334,67.33333333333333,1002.3333333333334,16.0,213.3333333333333,9.9,Søftenvej,Søftenvej,Aarhus,Aarhus,56.21497892,56.20852027,10.1396957,10.16103839
295,295,295,2014-08-13,18,70.08333333333333,7,11.0,81.33333333333333,1002.6666666666666,14.0,216.66666666666663,6.833333333333333,Søftenvej,Søftenvej,Aarhus,Aarhus,56.21497892,56.20852027,10.1396957,10.16103839
296,296,296,2014-08-13,19,63.16666666666666,18,11.0,77.33333333333333,1002.3333333333334,14.333333333333334,183.3333333333333,5.599999999999999,Søftenvej,Søftenvej,Aarhus,Aarhus,56.21497892,56.20852027,10.1396957,10.16103839
297,297,297,2014-08-13,20,66.66666666666667,6,11.0,76.0,1002.0,14.666666666666666,190.0,6.8,Søftenvej,Søftenvej,Aarhus,Aarhus,56.21497892,56.20852027,10.1396957,10.16103839
298,298,298,2014-08-13,21,63.66666666666666,3,11.0,79.66666666666667,1002.0,14.0,186.66666666666663,6.8,Søftenvej,Søftenvej,Aarhus,Aarhus,56.21497892,56.20852027,10.1396957,10.16103839
299,299,299,2014-08-13,22,65.11111111111111,1,11.0,80.0,1002.0,14.0,170.0,5.599999999999999,Søftenvej,Søftenvej,Aarhus,Aarhus,56.21497892,56.20852027,10.1396957,10.16103839
300,300,300,2014-08-13,23,66.0,1,11.0,81.33333333333333,1002.3333333333334,14.0,170.0,5.599999999999999,Søftenvej,Søftenvej,Aarhus,Aarhus,56.21497892,56.20852027,10.1396957,10.16103839
276,276,276,2014-08-13,0,77.0,0,9.0,67.33333333333333,1004.6666666666666,14.333333333333334,196.66666666666663,7.433333333333334,Grenåvej,Grenåvej,Risskov,Risskov,56.18654627,56.19369242,10.21830381,10.21908612
277,277,277,2014-08-13,1,56.333333333333336,2,10.666666666666666,71.66666666666667,1004.3333333333334,15.333333333333334,183.3333333333333,8.666666666666666,Grenåvej,Grenåvej,Risskov,Risskov,56.18654627,56.19369242,10.21830381,10.21908612
