,Unnamed: 0.1,Unnamed: 0,date,time,avgMeasuredTime,vehicleCount,dewptm,hum,pressurem,tempm,wdird,wspdm,POINT_1_STREET,POINT_2_STREET,POINT_1_CITY,POINT_2_CITY,POINT_1_LAT,POINT_2_LAT,POINT_1_LNG,POINT_2_LNG
1019,1019,1019,2014-09-13,0,65.875,3,9.333333333333334,88.0,1026.0,11.0,283.3333333333333,6.8,Søftenvej,Søftenvej,Aarhus,Aarhus,56.21497892,56.20852027,10.1396957,10.16103839
1020,1020,1020,2014-09-13,1,57.27272727272727,2,10.333333333333334,86.66666666666667,1026.0,12.333333333333334,283.3333333333333,5.566666666666666,Søftenvej,Søftenvej,Aarhus,Aarhus,56.21497892,56.20852027,10.1396957,10.16103839
1021,1021,1021,2014-09-13,2,55.0,3,11.0,87.33333333333333,1026.0,13.0,286.6666666666667,6.166666666666667,Søftenvej,Søftenvej,Aarhus,Aarhus,56.21497892,56.20852027,10.1396957,10.16103839
1022,1022,1022,2014-09-13,3,53.63636363636363,4,11.0,89.33333333333333,1026.0,12.333333333333334,280.0,6.166666666666667,Søftenvej,Søftenvej,Aarhus,Aarhus,56.21497892,56.20852027,10.1396957,10.16103839
1023,1023,1023,2014-09-13,4,61.5,4,11.0,88.0,1026.0,12.666666666666666,283.3333333333333,3.733333333333333,Søftenvej,Søftenvej,Aarhus,Aarhus,56.21497892,56.20852027,10.1396957,10.16103839
1024,1024,1024,2014-09-13,5,68.45454545454545,12,11.0,89.33333333333333,1026.0,12.666666666666666,296.6666666666667,4.333333333333333,Søftenvej,Søftenvej,Aarhus,Aarhus,56.21497892,56.20852027,10.1396957,10.16103839
1025,1025,1025,2014-09-13,6,81.5,27,10.0,88.0,1026.0,12.0,290.0,5.6,Søftenvej,Søftenvej,Aarhus,Aarhus,56.21497892,56.20852027,10.1396957,10.16103839
1026,1026,1026,2014-09-13,7,60.66666666666666,26,10.0,88.0,1026.0,12.0,270.0,2.8,Søftenvej,Søftenvej,Aarhus,Aarhus,56.21497892,56.20852027,10.1396957,10.16103839
1027,1027,1027,2014-09-13,8,71.3,45,11.333333333333334,88.0,1027.0,13.333333333333334,313.3333333333333,1.9,Søftenvej,Søftenvej,Aarhus,Aarhus,56.21497892,56.20852027,10.1396957,10.16103839
1028,1028,1028,2014-09-13,9,63.44444444444444,46,14.333333333333334,87.66666666666667,1027.0,16.0,30.0,8.666666666666666,Søftenvej,Søftenvej,Aarhus,Aarhus,56.21497892,56.20852027,10.1396957,10.16103839
1029,1029,1029,2014-09-13,10,67.0,50,12.666666666666666,68.0,1027.0,18.33333333333333,50.0,14.833333333333334,Søftenvej,Søftenvej,Aarhus,Aarhus,56.21497892,56.20852027,10.1396957,10.16103839
1030,1030,1030,2014-09-13,11,64.6,42,12.0,63.0,1027.6666666666667,18.33333333333333,60.0,15.433333333333332,Søftenvej,Søftenvej,Aarhus,Aarhus,56.21497892,56.20852027,10.1396957,10.16103839
1031,1031,1031,2014-09-13,12,66.63636363636364,38,12.0,64.66666666666667,1027.6666666666667,18.0,56.66666666666666,16.066666666666666,Søftenvej,Søftenvej,Aarhus,Aarhus,56.21497892,56.20852027,10.1396957,10.16103839
