,Unnamed: 0.1,Unnamed: 0,date,time,avgMeasuredTime,vehicleCount,dewptm,hum,pressurem,tempm,wdird,wspdm,POINT_1_STREET,POINT_2_STREET,POINT_1_CITY,POINT_2_CITY,POINT_1_LAT,POINT_2_LAT,POINT_1_LNG,POINT_2_LNG
1067,1067,1067,2014-09-15,0,52.3,1,11.0,66.0,1026.3333333333333,17.0,93.33333333333331,21.6,Søftenvej,Søftenvej,Aarhus,Aarhus,56.21497892,56.20852027,10.1396957,10.16103839
1068,1068,1068,2014-09-15,1,48.4,1,11.333333333333334,70.33333333333333,1026.3333333333333,16.0,96.66666666666669,21.0,Søftenvej,Søftenvej,Aarhus,Aarhus,56.21497892,56.20852027,10.1396957,10.16103839
1069,1069,1069,2014-09-15,2,58.083333333333336,3,12.0,73.66666666666667,1026.3333333333333,16.0,96.66666666666669,19.73333333333333,Søftenvej,Søftenvej,Aarhus,Aarhus,56.21497892,56.20852027,10.1396957,10.16103839
1070,1070,1070,2014-09-15,3,70.58333333333333,36,12.0,75.33333333333333,1026.3333333333333,16.0,93.33333333333331,20.366666666666664,Søftenvej,Søftenvej,Aarhus,Aarhus,56.21497892,56.20852027,10.1396957,10.16103839
1071,1071,1071,2014-09-15,4,70.25,160,12.0,75.66666666666667,1026.0,16.0,90.0,20.366666666666664,Søftenvej,Søftenvej,Aarhus,Aarhus,56.21497892,56.20852027,10.1396957,10.16103839
1072,1072,1072,2014-09-15,5,72.25,185,12.0,75.66666666666667,1026.0,16.0,83.33333333333333,19.133333333333333,Søftenvej,Søftenvej,Aarhus,Aarhus,56.21497892,56.20852027,10.1396957,10.16103839
1073,1073,1073,2014-09-15,6,86.66666666666667,179,12.0,77.66666666666667,1025.3333333333333,15.666666666666666,70.0,20.4,Søftenvej,Søftenvej,Aarhus,Aarhus,56.21497892,56.20852027,10.1396957,10.16103839
1074,1074,1074,2014-09-15,7,71.54545454545455,98,12.0,79.33333333333333,1025.3333333333333,15.333333333333334,70.0,19.766666666666666,Søftenvej,Søftenvej,Aarhus,Aarhus,56.21497892,56.20852027,10.1396957,10.16103839
1075,1075,1075,2014-09-15,8,69.25,86,12.0,75.66666666666667,1025.6666666666667,15.666666666666666,76.66666666666667,20.366666666666664,Søftenvej,Søftenvej,Aarhus,Aarhus,56.21497892,56.20852027,10.1396957,10.16103839
1076,1076,1076,2014-09-15,9,67.25,105,12.0,76.0,1026.0,16.0,76.66666666666667,21.6,Søftenvej,Søftenvej,Aarhus,Aarhus,56.21497892,56.20852027,10.1396957,10.16103839
