,Unnamed: 0.1,Unnamed: 0,date,time,avgMeasuredTime,vehicleCount,dewptm,hum,pressurem,tempm,wdird,wspdm,POINT_1_STREET,POINT_2_STREET,POINT_1_CITY,POINT_2_CITY,POINT_1_LAT,POINT_2_LAT,POINT_1_LNG,POINT_2_LNG
1115,1115,1115,2014-09-17,0,61.2,1,10.0,70.0,1024.0,15.0,113.33333333333331,14.2,Søftenvej,Søftenvej,Aarhus,Aarhus,56.21497892,56.20852027,10.1396957,10.16103839
1116,1116,1116,2014-09-17,1,66.0,0,10.0,73.33333333333333,1024.0,14.0,116.66666666666669,11.733333333333334,Søftenvej,Søftenvej,Aarhus,Aarhus,56.21497892,56.20852027,10.1396957,10.16103839
1117,1117,1117,2014-09-17,2,57.16666666666666,3,10.333333333333334,77.0,1023.6666666666666,14.0,113.33333333333331,13.0,Søftenvej,Søftenvej,Aarhus,Aarhus,56.21497892,56.20852027,10.1396957,10.16103839
1118,1118,1118,2014-09-17,3,67.08333333333333,37,10.666666666666666,79.33333333333333,1023.3333333333334,14.0,103.33333333333331,9.9,Søftenvej,Søftenvej,Aarhus,Aarhus,56.21497892,56.20852027,10.1396957,10.16103839
1119,1119,1119,2014-09-17,4,70.5,155,11.0,79.66666666666667,1023.3333333333334,14.0,86.66666666666667,10.5,Søftenvej,Søftenvej,Aarhus,Aarhus,56.21497892,56.20852027,10.1396957,10.16103839
1120,1120,1120,2014-09-17,5,75.33333333333333,186,11.0,82.66666666666667,1022.6666666666666,13.666666666666666,86.66666666666667,10.5,Søftenvej,Søftenvej,Aarhus,Aarhus,56.21497892,56.20852027,10.1396957,10.16103839
1121,1121,1121,2014-09-17,6,68.9090909090909,163,10.333333333333334,81.0,1023.0,13.0,76.66666666666667,9.866666666666667,Søftenvej,Søftenvej,Aarhus,Aarhus,56.21497892,56.20852027,10.1396957,10.16103839
1122,1122,1122,2014-09-17,7,69.66666666666667,112,11.0,85.66666666666667,1023.0,13.333333333333334,70.0,11.733333333333334,Søftenvej,Søftenvej,Aarhus,Aarhus,56.21497892,56.20852027,10.1396957,10.16103839
1123,1123,1123,2014-09-17,8,72.16666666666667,123,12.0,84.0,1023.0,14.333333333333334,83.33333333333333,16.7,Søftenvej,Søftenvej,Aarhus,Aarhus,56.21497892,56.20852027,10.1396957,10.16103839
1124,1124,1124,2014-09-17,9,72.42857142857143,46,11.0,79.66666666666667,1023.0,14.0,90.0,18.53333333333333,Søftenvej,Søftenvej,Aarhus,Aarhus,56.21497892,56.20852027,10.1396957,10.16103839
1125,1125,1125,2014-09-17,11,68.66666666666667,57,11.0,76.0,1023.3333333333334,15.0,76.66666666666667,19.133333333333333,Søftenvej,Søftenvej,Aarhus,Aarhus,56.21497892,56.20852027,10.1396957,10.16103839
1126,1126,1126,2014-09-17,12,67.91666666666667,108,11.0,72.66666666666667,1022.6666666666666,15.333333333333334,83.33333333333333,21.6,Søftenvej,Søftenvej,Aarhus,Aarhus,56.21497892,56.20852027,10.1396957,10.16103839
1127,1127,1127,2014-09-17,13,67.08333333333333,68,11.0,71.0,1022.3333333333334,16.0,76.66666666666667,20.4,Søftenvej,Søftenvej,Aarhus,Aarhus,56.21497892,56.20852027,10.1396957,10.16103839
1128,1128,1128,2014-09-17,14,67.58333333333333,97,11.666666666666666,69.0,1022.0,16.666666666666668,76.66666666666667,19.766666666666666,Søftenvej,Søftenvej,Aarhus,Aarhus,56.21497892,56.20852027,10.1396957,10.16103839
1129,1129,1129,2014-09-17,15,68.0,79,12.0,66.0,1021.3333333333334,17.666666666666668,66.66666666666667,19.133333333333333,Søftenvej,Søftenvej,Aarhus,Aarhus,56.21497892,56.20852027,10.1396957,10.16103839
1130,1130,1130,2014-09-17,16,67.16666666666667,66,12.5,68.5,1021.0,18.5,65.0,15.75,Søftenvej,Søftenvej,Aarhus,Aarhus,56.21497892,56.20852027,10.1396957,10.16103839
1131,1131,1131,2014-09-17,17,72.08333333333333,33,12.333333333333334,67.0,1021.3333333333334,18.0,70.0,14.2,Søftenvej,Søftenvej,Aarhus,Aarhus,56.21497892,56.20852027,10.1396957,10.16103839
1132,1132,1132,2014-09-17,18,67.91666666666667,19,13.0,71.33333333333333,1021.0,17.666666666666668,60.0,11.733333333333334,Søftenvej,Søftenvej,Aarhus,Aarhus,56.21497892,56.20852027,10.1396957,10.16103839
1133,1133,1133,2014-09-17,19,56.333333333333336,8,12.666666666666666,73.66666666666667,1021.0,16.666666666666668,66.66666666666667,6.2,Søftenvej,Søftenvej,Aarhus,Aarhus,56.21497892,56.20852027,10.1396957,10.16103839
1134,1134,1134,2014-09-17,20,63.5,1,11.666666666666666,77.66666666666667,1021.0,15.333333333333334,90.0,6.2,Søftenvej,Søftenvej,Aarhus,Aarhus,56.21497892,56.20852027,10.1396957,10.16103839
1135,1135,1135,2014-09-17,21,69.8,1,11.0,73.66666666666667,1021.3333333333334,15.0,96.66666666666669,8.666666666666666,Søftenvej,Søftenvej,Aarhus,Aarhus,56.21497892,56.20852027,10.1396957,10.16103839
1136,1136,1136,2014-09-17,22,71.75,0,10.0,70.0,1021.0,15.0,100.0,12.333333333333334,Søftenvej,Søftenvej,Aarhus,Aarhus,56.21497892,56.20852027,10.1396957,10.16103839
1137,1137,1137,2014-09-17,23,65.875,2,10.0,68.66666666666667,1021.0,15.0,110.0,13.0,Søftenvej,Søftenvej,Aarhus,Aarhus,56.21497892,56.20852027,10.1396957,10.16103839
1110,1110,1110,2014-09-17,0,70.0,0,10.0,70.0,1024.0,15.0,113.33333333333331,14.2,Grenåvej,Grenåvej,Risskov,Risskov,56.18654627,56.19369242,10.21830381,10.21908612
1111,1111,1111,2014-09-17,1,69.2,4,10.0,73.33333333333333,1024.0,14.0,116.66666666666669,11.733333333333334,Grenåvej,Grenåvej,Risskov,Risskov,56.18654627,56.19369242,10.21830381,10.21908612
1112,1112,1112,2014-09-17,2,65.54545454545455,2,10.333333333333334,77.0,1023.6666666666666,14.0,113.33333333333331,13.0,Grenåvej,Grenåvej,Risskov,Risskov,56.18654627,56.19369242,10.21830381,10.21908612
1113,1113,1113,2014-09-17,3,53.7,15,10.666666666666666,79.33333333333333,1023.3333333333334,14.0,103.33333333333331,9.9,Grenåvej,Grenåvej,Risskov,Risskov,56.18654627,56.19369242,10.21830381,10.21908612
1114,1114,1114,2014-09-17,4,63.72727272727273,61,11.0,79.66666666666667,1023.3333333333334,14.0,86.66666666666667,10.5,Grenåvej,Grenåvej,Risskov,Risskov,56.18654627,56.19369242,10.21830381,10.21908612
1115,1115,1115,2014-09-17,5,66.4,85,11.0,82.66666666666667,1022.6666666666666,13.666666666666666,86.66666666666667,10.5,Grenåvej,Grenåvej,Risskov,Risskov,56.18654627,56.19369242,10.21830381,10.21908612
1116,1116,1116,2014-09-17,6,66.0,91,10.333333333333334,81.0,1023.0,13.0,76.66666666666667,9.866666666666667,Grenåvej,Grenåvej,Risskov,Risskov,56.18654627,56.19369242,10.21830381,10.21908612
1117,1117,1117,2014-09-17,7,69.5,106,11.0,85.66666666666667,1023.0,13.333333333333334,70.0,11.733333333333334,Grenåvej,Grenåvej,Risskov,Risskov,56.18654627,56.19369242,10.21830381,10.21908612
1118,1118,1118,2014-09-17,8,74.25,130,12.0,84.0,1023.0,14.333333333333334,83.33333333333333,16.7,Grenåvej,Grenåvej,Risskov,Risskov,56.18654627,56.19369242,10.21830381,10.21908612
1119,1119,1119,2014-09-17,9,73.28571428571429,75,11.0,79.66666666666667,1023.0,14.0,90.0,18.53333333333333,Grenåvej,Grenåvej,Risskov,Risskov,56.18654627,56.19369242,10.21830381,10.21908612
1120,1120,1120,2014-09-17,11,75.22222222222223,108,11.0,76.0,1023.3333333333334,15.0,76.66666666666667,19.133333333333333,Grenåvej,Grenåvej,Risskov,Risskov,56.18654627,56.19369242,10.21830381,10.21908612
1121,1121,1121,2014-09-17,12,79.83333333333333,200,11.0,72.66666666666667,1022.6666666666666,15.333333333333334,83.33333333333333,21.6,Grenåvej,Grenåvej,Risskov,Risskov,56.18654627,56.19369242,10.21830381,10.21908612
1122,1122,1122,2014-09-17,13,102.0,231,11.0,71.0,1022.3333333333334,16.0,76.66666666666667,20.4,Grenåvej,Grenåvej,Risskov,Risskov,56.18654627,56.19369242,10.21830381,10.21908612
1123,1123,1123,2014-09-17,14,87.63636363636364,231,11.666666666666666,69.0,1022.0,16.666666666666668,76.66666666666667,19.766666666666666,Grenåvej,Grenåvej,Risskov,Risskov,56.18654627,56.19369242,10.21830381,10.21908612
1124,1124,1124,2014-09-17,15,76.81818181818181,142,12.0,66.0,1021.3333333333334,17.666666666666668,66.66666666666667,19.133333333333333,Grenåvej,Grenåvej,Risskov,Risskov,56.18654627,56.19369242,10.21830381,10.21908612
1125,1125,1125,2014-09-17,16,51.90909090909091,147,12.5,68.5,1021.0,18.5,65.0,15.75,Grenåvej,Grenåvej,Risskov,Risskov,56.18654627,56.19369242,10.21830381,10.21908612
1126,1126,1126,2014-09-17,17,53.5,73,12.333333333333334,67.0,1021.3333333333334,18.0,70.0,14.2,Grenåvej,Grenåvej,Risskov,Risskov,56.18654627,56.19369242,10.21830381,10.21908612
1127,1127,1127,2014-09-17,18,45.90909090909091,63,13.0,71.33333333333333,1021.0,17.666666666666668,60.0,11.733333333333334,Grenåvej,Grenåvej,Risskov,Risskov,56.18654627,56.19369242,10.21830381,10.21908612
